method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_fedsgd,DP-FedSGD,2,0.0323936170212766,0.0323936170212766,0.029931340428683516,0.5230202749190563,19.37922105042156,15,15,all,0,0,0,9.344481229782104
dp_fedsgd,DP-FedSGD,3,0.029361702127659574,0.029361702127659574,0.03047141335124423,0.519891986586494,19.379221050421556,16,16,all,0,0,0,9.952627182006836
dp_fedsgd,DP-FedSGD,4,0.029840425531914894,0.0298404255319149,0.029677471237083128,0.5108126011794635,19.37922105042156,15,15,all,0,0,0,9.227548122406006
dp_fedsgd,DP-FedSGD,5,0.031170212765957446,0.031170212765957443,0.029482858476922984,0.5188155382747456,19.379221050421556,17,17,all,0,0,0,10.259890079498291
dp_fedsgd,DP-FedSGD,6,0.029521276595744682,0.029521276595744685,0.027189815050203875,0.5095693411771508,19.379221050421556,19,19,all,0,0,0,11.97464370727539
dp_fedsgd,DP-FedSGD,7,0.033829787234042556,0.033829787234042556,0.029424788949019984,0.5104490214500463,19.379221050421556,18,18,all,0,0,0,10.991276025772095
dp_fedsgd,DP-FedSGD,8,0.03175531914893617,0.031755319148936166,0.02836249862093007,0.5056189003237744,19.37922105042156,15,15,all,0,0,0,9.215020656585693
dp_fedsgd,DP-FedSGD,9,0.028829787234042552,0.028829787234042552,0.02591981252489348,0.511973344993062,19.379221050421556,19,19,all,0,0,0,11.865217685699463
dp_fedsgd,DP-FedSGD,10,0.029840425531914894,0.029840425531914894,0.026781115488792542,0.5132609635175763,19.379221050421556,18,18,all,0,0,0,11.641677618026733
dp_fedsgd,DP-FedSGD,11,0.030425531914893618,0.030425531914893614,0.027043327133259146,0.5157221293940797,19.379221050421556,16,16,all,0,0,0,10.501816987991333
dp_fedsgd,DP-FedSGD,12,0.033191489361702124,0.033191489361702124,0.02972680960684095,0.5252094935245143,19.379221050421556,17,17,all,0,0,0,11.07343602180481
dp_fedsgd,DP-FedSGD,13,0.033723404255319146,0.033723404255319146,0.03027767612275413,0.5226587216697502,19.37922105042156,14,14,all,0,0,0,8.898439645767212
dp_fedsgd,DP-FedSGD,14,0.028404255319148936,0.02840425531914893,0.02606269850933178,0.5271010219125809,19.37922105042156,14,14,all,0,0,0,9.167562246322632
dp_fedsgd,DP-FedSGD,15,0.028670212765957447,0.02867021276595744,0.026970564950917618,0.5302680186170213,19.379221050421556,17,17,all,0,0,0,11.186923503875732
dp_fedsgd,DP-FedSGD,16,0.026063829787234042,0.02606382978723404,0.023739109073382322,0.5256926297987974,19.379221050421556,18,18,all,0,0,0,12.069174766540527
dp_fedsgd,DP-FedSGD,17,0.02723404255319149,0.027234042553191486,0.02495330301708139,0.5328518703746531,19.379221050421556,17,17,all,0,0,0,11.147325277328491
dp_fedsgd,DP-FedSGD,18,0.029627659574468085,0.02962765957446809,0.028119213613489343,0.5271778257978723,19.37922105042156,15,15,all,0,0,0,9.863206386566162
dp_fedsgd,DP-FedSGD,19,0.029308510638297872,0.029308510638297876,0.028430358541020388,0.5253780830827937,19.379221050421556,17,17,all,0,0,0,11.483713865280151
dp_fedsgd,DP-FedSGD,20,0.03,0.030000000000000002,0.028780440861344878,0.5302437904717854,19.379221050421556,20,20,all,0,0,0,13.542759418487549
dp_fedsgd,DP-FedSGD,21,0.03180851063829787,0.031808510638297864,0.030748474624100804,0.5359404746762259,19.379221050421556,16,16,all,0,0,0,10.711824655532837
dp_fedsgd,DP-FedSGD,22,0.03303191489361702,0.033031914893617016,0.03028879720693546,0.5325991515379278,19.37922105042156,15,15,all,0,0,0,10.368175268173218
dp_fedsgd,DP-FedSGD,23,0.03175531914893617,0.031755319148936166,0.029003361696025343,0.5334497340425532,19.379221050421556,16,16,all,0,0,0,10.99462080001831
dp_fedsgd,DP-FedSGD,24,0.0325,0.032499999999999994,0.030148625279483452,0.5356974907493062,19.379221050421556,17,17,all,0,0,0,12.056339502334595
dp_fedsgd,DP-FedSGD,25,0.0325,0.0325,0.03077249631513936,0.5365795819842738,19.379221050421556,17,17,all,0,0,0,11.61786437034607
dp_fedsgd,DP-FedSGD,26,0.03292553191489362,0.03292553191489361,0.031107039640679637,0.5318914011910267,19.379221050421556,19,19,all,0,0,0,13.003145694732666
dp_fedsgd,DP-FedSGD,27,0.03196808510638298,0.03196808510638298,0.030738758085380916,0.5331697979301573,19.379221050421556,16,16,all,0,0,0,11.171656131744385
