method,client_id,round,steps,sample_rate,noise_multiplier,cumulative_epsilon,incremental_epsilon,target_epsilon,remaining_epsilon,status
dp_flprox,client_2,13,39,0.07816793893129771,3.74675257152566,2.1636885612154444,0.11170589734908809,5.0,2.8363114387845556,spent
dp_flprox,client_3,13,42,0.07542722451384797,3.7503349164636686,2.0507258498971837,0.11881991301753825,5.0,2.9492741501028163,spent
dp_flprox,client_6,13,54,0.05571273122959739,3.166848729994343,2.374625563301758,0.10194441806706145,5.0,2.625374436698242,spent
dp_flprox,client_7,13,75,0.04121719529866366,2.781980476657127,2.272684660516436,0.10695403510548473,5.0,2.727315339483564,spent
dp_flprox,client_8,13,36,0.08446057406796437,3.8843820484902802,2.474342578263806,0.10177307936667557,5.0,2.525657421736194,spent
dp_flprox,client_10,13,54,0.05627610463838206,3.1969408772454337,2.2722827786596596,0.10704433852763762,5.0,2.7277172213403404,spent
dp_flprox,client_11,13,42,0.0724391624221845,3.608734168151788,2.475005822236811,0.10182409813383009,5.0,2.524994177763189,spent
dp_flprox,client_13,13,60,0.051364365971107544,3.0814155207461806,2.1649973950578323,0.1118367807333267,5.0,2.8350026049421677,spent
dp_flprox,client_14,13,63,0.049573973663826494,3.048854271456635,2.2717224203661592,0.10716027718769805,5.0,2.7282775796338408,spent
dp_flprox,client_17,13,54,0.05688888888888889,3.229688005409331,2.271859872622449,0.10713354969298106,5.0,2.728140127377551,spent
dp_flprox,client_18,13,54,0.05776173285198556,3.276360109671692,2.164018789216554,0.1117389201491985,5.0,2.835981210783446,spent
dp_flprox,client_19,13,57,0.05383806519453207,3.144670287990979,2.3739701336460888,0.101889798929089,5.0,2.6260298663539112,spent
dp_flprox,client_1,14,66,0.046276211135213303,2.9211317846589218,2.47664444012426,0.10194285376124324,5.0,2.52335555987574,spent
dp_flprox,client_2,14,39,0.07816793893129771,3.74675257152566,2.2710060841808177,0.10731752296537334,5.0,2.7289939158191823,spent
dp_flprox,client_3,14,42,0.07542722451384797,3.7503349164636686,2.1622921012496965,0.11156625135251286,5.0,2.8377078987503035,spent
dp_flprox,client_4,14,51,0.059534883720930236,3.28240147078375,2.165042910342348,0.11184133226177817,5.0,2.834957089657652,spent
dp_flprox,client_5,14,60,0.050117462803445575,3.01135999344457,2.273059139917169,0.10687850539538468,5.0,2.726940860082831,spent
dp_flprox,client_6,14,54,0.05571273122959739,3.166848729994343,2.476569981368819,0.101944418067061,5.0,2.523430018631181,spent
dp_flprox,client_8,14,36,0.08446057406796437,3.8843820484902802,2.5669821174819365,0.09263953921813028,5.0,2.4330178825180635,spent
dp_flprox,client_10,14,54,0.05627610463838206,3.1969408772454337,2.374190981583536,0.10190820292387626,5.0,2.625809018416464,spent
dp_flprox,client_13,14,60,0.051364365971107544,3.0814155207461806,2.272082440050032,0.10708504499219984,5.0,2.727917559949968,spent
dp_flprox,client_14,14,63,0.049573973663826494,3.048854271456635,2.37357968162699,0.10185726126083061,5.0,2.62642031837301,spent
dp_flprox,client_15,14,51,0.059673659673659674,3.289615901120968,2.373916390632909,0.10188532034465725,5.0,2.626083609367091,spent
dp_flprox,client_16,14,69,0.04525366802191975,2.920156518577396,2.1649233491293893,0.1118293761404825,5.0,2.8350766508706107,spent
dp_flprox,client_17,14,54,0.05688888888888889,3.229688005409331,2.3737296295429426,0.1018697569204936,5.0,2.6262703704570574,spent
dp_flprox,client_19,14,57,0.05383806519453207,3.144670287990979,2.4758599325751773,0.10188979892908856,5.0,2.5241400674248227,spent
dp_flprox,client_0,15,42,0.07343660355708548,3.6559789942245424,2.5670195380411682,0.09262649159505587,5.0,2.4329804619588318,spent
dp_flprox,client_1,15,66,0.046276211135213303,2.9211317846589218,2.5687544785528766,0.09211003842861665,5.0,2.4312455214471234,spent
dp_flprox,client_2,15,39,0.07816793893129771,3.74675257152566,2.3727982239702534,0.10179213978943569,5.0,2.6272017760297466,spent
dp_flprox,client_3,15,42,0.07542722451384797,3.7503349164636686,2.269850688466456,0.1075585872167597,5.0,2.730149311533544,spent
dp_flprox,client_4,15,51,0.059534883720930236,3.28240147078375,2.2721220148012087,0.10707910445886082,5.0,2.7278779851987913,spent
dp_flprox,client_5,15,60,0.050117462803445575,3.01135999344457,2.3750379211371824,0.10197878122001347,5.0,2.6249620788628176,spent
dp_flprox,client_7,15,75,0.04121719529866366,2.781980476657127,2.3746293981545645,0.10194473763812839,5.0,2.6253706018454355,spent
dp_flprox,client_8,15,36,0.08446057406796437,3.8843820484902802,2.6589655586911998,0.09198344120926327,5.0,2.3410344413088002,spent
dp_flprox,client_9,15,57,0.05340008343763037,3.1206521558265803,1.9350885703370526,0.12424863166425504,5.0,3.0649114296629474,spent
dp_flprox,client_10,15,54,0.05627610463838206,3.1969408772454337,2.4760991845074116,0.10190820292387581,5.0,2.5239008154925884,spent
dp_flprox,client_11,15,42,0.0724391624221845,3.608734168151788,2.5674916912859946,0.09248586904918366,5.0,2.4325083087140054,spent
dp_flprox,client_12,15,57,0.055148642826367944,3.2165945824045497,2.474766945855539,0.1018057230275784,5.0,2.525233054144461,spent
dp_flprox,client_13,15,60,0.051364365971107544,3.0814155207461806,2.3739724303730334,0.10188999032300128,5.0,2.6260275696269666,spent
dp_flprox,client_14,15,63,0.049573973663826494,3.048854271456635,2.4754369428878205,0.10185726126083061,5.0,2.5245630571121795,spent
dp_flprox,client_15,15,51,0.059673659673659674,3.289615901120968,2.4758017109775663,0.10188532034465725,5.0,2.5241982890224337,spent
dp_flprox,client_17,15,54,0.05688888888888889,3.229688005409331,2.4755993864634362,0.1018697569204936,5.0,2.5244006135365638,spent
dp_flprox,client_18,15,54,0.05776173285198556,3.276360109671692,2.271275413853367,0.10725662463681296,5.0,2.728724586146633,spent
dp_flprox,client_0,16,42,0.07343660355708548,3.6559789942245424,2.6590056521475196,0.09198611410635138,5.0,2.3409943478524804,spent
dp_flprox,client_1,16,66,0.046276211135213303,2.9211317846589218,2.660864516981493,0.0921100384286162,5.0,2.339135483018507,spent
dp_flprox,client_3,16,42,0.07542722451384797,3.7503349164636686,2.3715377922818597,0.10168710381540347,5.0,2.6284622077181403,spent
dp_flprox,client_4,16,51,0.059534883720930236,3.28240147078375,2.3740156028288615,0.1018935880276528,5.0,2.6259843971711385,spent
dp_flprox,client_5,16,60,0.050117462803445575,3.01135999344457,2.476905832094609,0.10186791095742675,5.0,2.523094167905391,spent
dp_flprox,client_6,16,54,0.05571273122959739,3.166848729994343,2.568693469590321,0.09212348822150185,5.0,2.431306530409679,spent
dp_flprox,client_7,16,75,0.04121719529866366,2.781980476657127,2.476574135792693,0.10194473763812839,5.0,2.523425864207307,spent
dp_flprox,client_8,16,36,0.08446057406796437,3.8843820484902802,2.750948999900463,0.09198344120926327,5.0,2.249051000099537,spent
dp_flprox,client_9,16,57,0.05340008343763037,3.1206521558265803,2.053507397273474,0.11841882693642125,5.0,2.946492602726526,spent
dp_flprox,client_10,16,54,0.05627610463838206,3.1969408772454337,2.5683310902703393,0.09223190576292772,5.0,2.4316689097296607,spent
dp_flprox,client_11,16,42,0.0724391624221845,3.608734168151788,2.6595115306241195,0.09201983933812485,5.0,2.3404884693758805,spent
